Date,Name,Category,Type,Amount,Notes,Created,January,February,March,April,May,June,July,August,September,October,November,December
"July 29, 2024",Kẹo gum,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),29000,,"August 4, 2024 1:35 PM",0,0,0,0,0,0,29000,0,0,0,0,0
"August 4, 2024","Rau, củ, sữa lotte",Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),259000,,"August 4, 2024 8:33 PM",0,0,0,0,0,0,0,259000,0,0,0,0
"August 5, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 5, 2024 11:15 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 5, 2024",Nước GS25,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),31000,,"August 5, 2024 11:15 PM",0,0,0,0,0,0,0,31000,0,0,0,0
"August 5, 2024",Grab sân bay,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),30000,,"August 5, 2024 11:15 PM",0,0,0,0,0,0,0,30000,0,0,0,0
"August 5, 2024",Nem nướng cô điệp,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),149000,,"August 5, 2024 11:16 PM",0,0,0,0,0,0,0,149000,0,0,0,0
"August 6, 2024",Biếu mẹ,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),2000000,,"August 7, 2024 6:40 PM",0,0,0,0,0,0,0,2000000,0,0,0,0
"August 7, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 7, 2024 6:41 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 6, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 7, 2024 6:41 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 7, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 7, 2024 6:41 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 7, 2024",Về quê đám hỏi bé Xuân,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),3200000,,"August 7, 2024 6:42 PM",0,0,0,0,0,0,0,3200000,0,0,0,0
"August 7, 2024",Tiền nhà,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),4844000,,"August 7, 2024 6:42 PM",0,0,0,0,0,0,0,4844000,0,0,0,0
"August 7, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),119000,,"August 7, 2024 11:47 PM",0,0,0,0,0,0,0,119000,0,0,0,0
"August 8, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 7, 2024 11:49 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 8, 2024",Sữa chua + sữa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),119000,,"August 8, 2024 9:24 PM",0,0,0,0,0,0,0,119000,0,0,0,0
"August 10, 2024",Cà phê okio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),155000,,"August 10, 2024 4:18 PM",0,0,0,0,0,0,0,155000,0,0,0,0
"August 10, 2024",Lotte,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),190000,"Bánh mì, rau, trứng","August 10, 2024 4:19 PM",0,0,0,0,0,0,0,190000,0,0,0,0
"August 10, 2024",Trái cây,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,"Chuối, ổi, xoài","August 10, 2024 4:20 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 10, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),69000,,"August 10, 2024 4:20 PM",0,0,0,0,0,0,0,69000,0,0,0,0
"September 1, 2024",Kính Owndays,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),3450000,,"August 10, 2024 4:21 PM",0,0,0,0,0,0,0,0,3450000,0,0,0
"August 10, 2024",Cà phê hạt hummingbird,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),200000,,"August 10, 2024 4:22 PM",0,0,0,0,0,0,0,200000,0,0,0,0
"August 10, 2024",Thuốc cảm và kẹo ngậm,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),94000,,"August 10, 2024 11:17 PM",0,0,0,0,0,0,0,94000,0,0,0,0
"August 11, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),320000,,"August 11, 2024 9:13 PM",0,0,0,0,0,0,0,320000,0,0,0,0
"August 11, 2024",Thuốc cảm,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),57000,,"August 11, 2024 9:13 PM",0,0,0,0,0,0,0,57000,0,0,0,0
"August 11, 2024",Trà sữa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),50000,,"August 11, 2024 9:14 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 12, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 12, 2024 9:26 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 12, 2024",Passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 12, 2024 9:30 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 15, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"August 17, 2024 7:13 AM",0,0,0,0,0,0,0,70000,0,0,0,0
"August 17, 2024",Phở,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),80000,,"August 17, 2024 7:14 AM",0,0,0,0,0,0,0,80000,0,0,0,0
"August 15, 2024","Sữa chua, ăn vặt",Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),149000,,"August 17, 2024 7:15 AM",0,0,0,0,0,0,0,149000,0,0,0,0
"August 16, 2024",Lotte,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),708000,"Bột gặt, nước xả, gia vị","August 17, 2024 7:15 AM",0,0,0,0,0,0,0,708000,0,0,0,0
"August 17, 2024",Giặt giày,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),80000,,"August 17, 2024 7:17 AM",0,0,0,0,0,0,0,80000,0,0,0,0
"August 17, 2024",Tín dụng,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),5092000,,"August 17, 2024 7:51 AM",0,0,0,0,0,0,0,5092000,0,0,0,0
"August 17, 2024",Internet,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),240000,,"August 17, 2024 7:53 AM",0,0,0,0,0,0,0,240000,0,0,0,0
"August 17, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 17, 2024 4:03 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 17, 2024",Cà phê Okkio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),155000,,"August 17, 2024 4:04 PM",0,0,0,0,0,0,0,155000,0,0,0,0
"August 17, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),141000,,"August 17, 2024 4:04 PM",0,0,0,0,0,0,0,141000,0,0,0,0
"August 17, 2024",Hót tóc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),60000,,"August 17, 2024 11:07 PM",0,0,0,0,0,0,0,60000,0,0,0,0
"August 17, 2024","Mua khăn, ",Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),310000,"Khăn mặt/tắm, đường, ớt","August 17, 2024 11:08 PM",0,0,0,0,0,0,0,310000,0,0,0,0
"August 18, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),92000,,"August 18, 2024 9:27 PM",0,0,0,0,0,0,0,92000,0,0,0,0
"August 19, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"August 19, 2024 10:38 PM",0,0,0,0,0,0,0,70000,0,0,0,0
"August 19, 2024",card điện thoại,Other (https://www.notion.so/Other-a986c0546fd64d92af8b5fdf74a9f1c4?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),20000,,"August 19, 2024 10:39 PM",0,0,0,0,0,0,0,20000,0,0,0,0
"August 20, 2024",Ăn trưa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 20, 2024 8:32 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 20, 2024",Trả góp,Hoá đơn - Thanh toán định kì (https://www.notion.so/Ho-n-Thanh-to-n-nh-k-69e6e15431934b5bb36651c0332101da?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),5092000,,"August 20, 2024 8:33 PM",0,0,0,0,0,0,0,5092000,0,0,0,0
"August 20, 2024",Giá đỗ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),7000,,"August 20, 2024 8:34 PM",0,0,0,0,0,0,0,7000,0,0,0,0
"August 20, 2024",Spotify,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),65000,,"August 20, 2024 8:36 PM",0,0,0,0,0,0,0,65000,0,0,0,0
"August 22, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 22, 2024 8:22 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 22, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 22, 2024 8:22 PM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 23, 2024",Cà phê passio,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),19000,,"August 25, 2024 7:17 AM",0,0,0,0,0,0,0,19000,0,0,0,0
"August 23, 2024",Gửi xe,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),10000,,"August 25, 2024 7:17 AM",0,0,0,0,0,0,0,10000,0,0,0,0
"August 24, 2024",Ăn trưa,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),78000,,"August 25, 2024 7:17 AM",0,0,0,0,0,0,0,78000,0,0,0,0
"August 24, 2024",Lotte,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),280000,"Bánh mì, nước rửa chén, bao tay, túi rác","August 25, 2024 7:18 AM",0,0,0,0,0,0,0,280000,0,0,0,0
"August 24, 2024",Cà phê hạt hummingbird,Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),215000,,"August 25, 2024 7:18 AM",0,0,0,0,0,0,0,215000,0,0,0,0
"August 25, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"August 25, 2024 3:48 PM",0,0,0,0,0,0,0,70000,0,0,0,0
"August 26, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"August 26, 2024 7:53 PM",0,0,0,0,0,0,0,50000,0,0,0,0
"August 25, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),84000,,"August 26, 2024 7:54 PM",0,0,0,0,0,0,0,84000,0,0,0,0
"August 25, 2024",Hớt tóc,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),90000,,"August 26, 2024 7:54 PM",0,0,0,0,0,0,0,90000,0,0,0,0
"August 25, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),213000,,"August 26, 2024 7:55 PM",0,0,0,0,0,0,0,213000,0,0,0,0
"August 25, 2024",Bánh mì + bánh trung thu,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),70000,,"August 26, 2024 7:56 PM",0,0,0,0,0,0,0,70000,0,0,0,0
"August 26, 2024",Khẩu trang + thuốc nhỏ mắt,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),107000,,"August 26, 2024 7:57 PM",0,0,0,0,0,0,0,107000,0,0,0,0
"August 26, 2024",nước ngọt,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),10000,,"August 27, 2024 9:27 PM",0,0,0,0,0,0,0,10000,0,0,0,0
"August 27, 2024",Sữa chua + bánh,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),121000,,"August 27, 2024 9:27 PM",0,0,0,0,0,0,0,121000,0,0,0,0
"August 29, 2024",Nước,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),70000,,"August 31, 2024 9:13 AM",0,0,0,0,0,0,0,70000,0,0,0,0
"August 29, 2024",Bánh tráng trộn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Lãng phí (Wasted) (https://www.notion.so/L-ng-ph-Wasted-072aa5468ba548e3a634e90258b6a4cc?pvs=21),35000,,"August 31, 2024 9:14 AM",0,0,0,0,0,0,0,35000,0,0,0,0
"August 29, 2024",Sữa chua + kẹo + bánh,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),147000,,"August 31, 2024 9:14 AM",0,0,0,0,0,0,0,147000,0,0,0,0
"August 30, 2024",Bún mắm nem,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),69000,,"August 31, 2024 9:15 AM",0,0,0,0,0,0,0,69000,0,0,0,0
"August 31, 2024",Ăn sáng,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),56000,,"August 31, 2024 4:14 PM",0,0,0,0,0,0,0,56000,0,0,0,0
"August 31, 2024",Lotte đồ ăn,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),291000,,"August 31, 2024 4:14 PM",0,0,0,0,0,0,0,291000,0,0,0,0
"August 31, 2024","Cà phê Hummingbird (lễ 2/9) ",Cà phê (https://www.notion.so/C-ph-331b55dad1ec48bebb3fcf6dae9e8cc5?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),310000,,"August 31, 2024 4:14 PM",0,0,0,0,0,0,0,310000,0,0,0,0
"September 1, 2024",Đi chợ,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),465000,,"September 2, 2024 3:29 PM",0,0,0,0,0,0,0,0,465000,0,0,0
"September 1, 2024",Netflix,Giải trí (https://www.notion.so/Gi-i-tr-a2c19c813ed640deabf3fecf04dfafe0?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),53000,,"September 2, 2024 3:30 PM",0,0,0,0,0,0,0,0,53000,0,0,0
"September 2, 2024",Đổ xăng,Đi lại (https://www.notion.so/i-l-i-90e61bd171bc4d538722d78bea485584?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),50000,,"September 2, 2024 3:30 PM",0,0,0,0,0,0,0,0,50000,0,0,0
"September 2, 2024",Váy đám cưới bé Xuân,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),845000,,"September 2, 2024 3:30 PM",0,0,0,0,0,0,0,0,845000,0,0,0
"September 2, 2024",Áo thun UT Uniqlo,Mua sắm (https://www.notion.so/Mua-s-m-d4dae4175a014e4ca1ec27da23dd373b?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),391000,,"September 2, 2024 3:32 PM",0,0,0,0,0,0,0,0,391000,0,0,0
"September 2, 2024",Sushi Aionmal,Thực phẩm (https://www.notion.so/Th-c-ph-m-ef27e256a4ba47258728769a71c38f85?pvs=21),Phát sinh (Nice to have) (https://www.notion.so/Ph-t-sinh-Nice-to-have-3f752b74ede6432499aed1bac04eebdd?pvs=21),192000,,"September 2, 2024 3:32 PM",0,0,0,0,0,0,0,0,192000,0,0,0
"September 2, 2024",kem đánh răng,Sức khoẻ (https://www.notion.so/S-c-kho-e0597c901e1948e780fec8fbaba7f052?pvs=21),Phải chi (Must have) (https://www.notion.so/Ph-i-chi-Must-have-fb3b0be36d0f495997f83ca90e8df66c?pvs=21),74000,,"September 2, 2024 8:38 PM",0,0,0,0,0,0,0,0,74000,0,0,0
